City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
281,bamyan,34.75,67.25,10.27,51,0,2.3,AF,1722731795
282,mount isa,-20.7333,139.5,21.87,46,0,8.23,AU,1722731796
283,hastings,50.8552,0.5729,15.96,76,100,4.47,GB,1722731798
284,chibougamau,49.9168,-74.3659,20.79,60,20,4.12,CA,1722731799
285,chayan,43.0297,69.3772,25.11,24,0,4.5,KZ,1722731800
286,kailua-kona,19.6406,-155.9956,30.15,76,0,6.69,US,1722731801
287,kalmunai,7.4167,81.8167,26.5,76,6,1.48,LK,1722731802
288,kaga bandoro,6.9896,19.1874,20.94,98,100,2.51,CF,1722731803
289,usogorsk,63.4106,48.6872,15.97,82,100,3.12,RU,1722731804
290,luau,-10.7073,22.2247,17.27,31,71,1.89,AO,1722731806
291,akjoujt,19.6969,-14.4164,29.2,57,66,6.04,MR,1722731807
292,bansi,27.1833,82.9333,25.95,87,58,8.86,IN,1722731808
293,hlusk,52.903,28.6845,15.43,83,81,1.58,BY,1722731809
294,shingu,33.7333,135.9833,30.64,68,7,2.33,JP,1722731810
295,pasuquin,18.3328,120.6177,26.97,100,75,0.0,PH,1722731811
296,ponta delgada,37.7333,-25.6667,22.4,83,20,2.57,PT,1722731813
297,port lincoln,-34.7333,135.8667,12.43,70,100,3.84,AU,1722731814
298,ascencion de guarayos,-15.8963,-63.1881,26.96,45,43,1.28,BO,1722731815
299,sangin,32.0728,64.8359,29.96,34,9,2.07,AF,1722731816
300,sola,-13.8833,167.55,25.37,83,100,6.17,VU,1722731817
301,mocimboa,-11.3167,40.35,20.09,91,100,3.19,MZ,1722731818
302,canutama,-6.5339,-64.3831,29.14,49,98,0.57,BR,1722731820
303,maintirano,-18.0667,44.0167,19.57,84,23,3.4,MG,1722731821
304,bikenibeu village,1.3673,173.1241,28.52,69,38,5.71,KI,1722731373
305,ushachy,55.1786,28.6035,11.62,96,0,2.32,BY,1722731823
306,astorga,-23.2325,-51.6656,25.13,41,0,3.43,BR,1722731824
307,banda aceh,5.5577,95.3222,26.92,74,100,4.37,ID,1722731825
308,koppies,-27.2418,27.5742,13.34,35,0,4.06,ZA,1722731827
309,turochak,52.2576,87.1224,18.31,95,95,0.83,RU,1722731828
310,kwolla,8.9333,9.2833,22.42,89,100,1.41,NG,1722731829
311,new albany,38.2856,-85.8241,29.17,73,0,2.06,US,1722731571
312,turkestan,43.3333,68.25,24.92,28,0,0.52,KZ,1722731833
313,mogok,22.9167,96.5,18.38,99,100,1.51,MM,1722731834
314,huarmey,-10.0681,-78.1522,17.23,85,2,3.51,PE,1722731835
315,bodaybo,57.8506,114.1933,15.93,93,100,0.76,RU,1722731836
316,swift current,50.2834,-107.8014,27.45,29,20,8.23,CA,1722731837
317,tughyl,47.7252,84.2063,22.54,56,0,6.22,KZ,1722731838
318,pisco,-13.7,-76.2167,17.03,82,20,4.63,PE,1722731595
